"pNo","condition","congruency","wordShown","correctResp","trialnum","resp","acc","rt","include","mentaldemand","effort","frustration","bored","fatigue","acs","implicitWillpower","bigFiveCon","bsc","srsq"
16,"test","congruent","yellow","yellow",10,"yellow",1,900,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",11,"blue",1,591,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",12,"blue",1,723,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",13,"red",1,597,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",14,"blue",0,1090,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",15,"blue",1,942,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",16,"yellow",1,707,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",17,"red",1,563,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",18,"blue",0,681,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",19,"blue",1,1323,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",20,"red",1,986,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",21,"yellow",0,567,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",22,"yellow",1,527,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",23,"red",0,681,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",24,"yellow",1,1130,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",25,"red",1,1032,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",26,"blue",1,979,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",27,"blue",1,557,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",28,"blue",1,454,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",29,"blue",1,401,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",30,"yellow",1,404,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",31,"yellow",1,475,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",32,"blue",1,1408,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",33,"red",1,473,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",34,"red",1,494,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",35,"red",1,445,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",36,"yellow",1,990,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",37,"yellow",1,520,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",38,"red",1,659,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",39,"yellow",1,549,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",40,"blue",1,889,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",41,"blue",1,443,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",42,"red",1,828,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",43,"red",1,548,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",44,"blue",1,687,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",45,"red",0,1145,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",46,"blue",1,670,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",47,"yellow",1,953,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",48,"red",1,565,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",49,"yellow",1,508,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",50,"blue",1,1190,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",51,"yellow",0,562,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",52,"blue",1,851,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",53,"red",1,4887,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",54,"yellow",1,661,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",55,"red",1,790,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",56,"blue",1,1633,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",57,"yellow",1,511,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",58,"yellow",0,468,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",59,"blue",1,749,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",60,"blue",0,8994,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",61,"blue",1,632,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",62,"yellow",1,810,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",63,"yellow",1,562,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",64,"blue",1,1044,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",65,"red",1,888,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",66,"yellow",1,686,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",67,"yellow",1,1494,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",68,"red",1,645,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",69,"yellow",1,567,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",70,"blue",1,321,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",71,"blue",1,395,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",72,"red",1,1647,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",73,"yellow",1,629,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",74,"yellow",1,908,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",75,"yellow",1,577,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",76,"blue",1,574,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",77,"red",1,558,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",78,"blue",1,614,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",79,"blue",1,475,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",80,"red",1,585,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",81,"yellow",0,596,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",82,"red",1,563,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",83,"blue",1,812,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",84,"yellow",1,657,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",85,"blue",0,784,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",86,"yellow",1,1210,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",87,"red",1,761,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",88,"blue",1,906,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",89,"yellow",1,540,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",90,"blue",1,618,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",91,"yellow",0,615,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",92,"red",1,847,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",93,"blue",1,605,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",94,"red",1,590,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",95,"yellow",1,654,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",96,"yellow",1,564,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",97,"blue",1,719,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",98,"blue",0,712,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",99,"red",0,784,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",100,"blue",1,773,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",101,"yellow",1,1093,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",102,"blue",1,720,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",103,"red",1,798,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",104,"yellow",1,723,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",105,"red",1,1134,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",106,"blue",1,1061,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",107,"red",1,992,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",108,"yellow",1,1354,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",109,"blue",1,595,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",110,"yellow",1,833,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",111,"yellow",1,1255,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",112,"blue",1,934,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",113,"yellow",1,651,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",114,"red",1,1077,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",115,"red",1,788,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",116,"blue",1,1112,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",117,"red",1,1250,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",118,"blue",1,620,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",119,"blue",1,1077,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",120,"red",1,954,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",121,"yellow",1,903,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",122,"yellow",1,592,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",123,"red",1,996,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",124,"yellow",1,604,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",125,"blue",1,963,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",126,"red",1,956,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",127,"blue",1,700,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",128,"blue",1,710,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",129,"red",1,909,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",130,"red",1,757,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",131,"yellow",1,746,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",132,"blue",1,602,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",133,"yellow",1,464,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",134,"red",1,549,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",135,"yellow",1,849,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",136,"blue",1,636,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",137,"red",1,1116,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",138,"red",1,785,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",139,"blue",1,550,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",140,"yellow",1,575,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",141,"blue",1,622,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",142,"yellow",1,500,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",143,"blue",0,665,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",144,"yellow",1,522,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",145,"blue",0,623,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",146,"blue",1,1122,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",147,"yellow",1,662,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",148,"blue",1,808,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",149,"red",1,706,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",150,"yellow",1,613,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",151,"blue",1,665,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",152,"red",1,670,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",153,"yellow",0,741,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",154,"blue",1,618,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",155,"yellow",1,815,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",156,"blue",1,607,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",157,"yellow",1,839,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",158,"yellow",1,493,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",159,"red",1,578,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",160,"blue",1,822,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",161,"red",1,1028,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",162,"red",1,699,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","red",163,"blue",0,696,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",164,"yellow",1,744,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",165,"blue",1,1022,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",166,"red",1,778,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","blue",167,"blue",1,788,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",168,"yellow",1,531,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",169,"red",1,629,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","yellow",170,"yellow",1,889,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",171,"blue",1,670,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","blue","yellow",172,"yellow",1,1007,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","red","blue",173,"red",0,633,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",174,"blue",1,783,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","blue","blue",175,"blue",1,489,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",176,"red",1,500,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",177,"yellow",1,316,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","red","red",178,"red",1,402,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","congruent","yellow","yellow",179,"yellow",1,430,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
16,"test","incongruent","yellow","red",180,"red",1,484,1,2,1.6,7,7,NA,0.25,2,2.11111111111111,1.46153846153846,2.4
